,date,symbol,close,daily_bias,daily_bias_pct,bb_position,bb_pct,position_state,vol_state,bb_width_pctl,bb_squeezing,wr_value,wr_in_momentum,wr_trend,wr_phase,wr_bars_since_cross50,entry_valid,adv_cr,mfi_value,mfi_state,mfi_diverge,mfi_reliable,momentum_pass,full_entry,fwd_1d,fwd_3d,fwd_5d,fwd_10d,fwd_20d,fwd_max_dd_5d,fwd_max_up_5d
334,2023-04-04,SYN002,5794.136403079038,BEARISH,-0.4643907414288444,below_mid,0.24373852431846946,MID_BAND_BROKEN,SQUEEZE,0.0,True,-27.980157537184738,False,falling,NONE,9,False,12953.38,43.18,FALLING,True,False,False,False,1.8059647616793573,2.3221629614831985,1.3707143906542374,0.5123470316570344,3.3322253255515077,1.3707143906542374,2.3221629614831985
335,2023-04-11,SYN002,5873.557464570179,BULLISH,0.4415009956836297,riding,0.7934773311961484,FIRST_DIP,SQUEEZE,3.0,True,-18.37720938649854,True,falling,LATE,14,True,14666.7,53.44,NEUTRAL,False,False,False,False,0.5605889470589265,0.19271353204282082,-0.8467606883870826,0.9444998577558428,2.9598296093137133,-0.8467606883870826,0.5605889470589265
336,2023-04-18,SYN002,5823.822488950374,BEARISH,-0.6626121071783491,below_mid,0.01888879483057568,MID_BAND_BROKEN,SQUEEZE,1.0,True,-27.182722869964135,False,falling,NONE,19,False,15087.31,52.58,NEUTRAL,False,False,False,False,0.9516356402901938,1.8243607069038825,1.8065577671279698,2.8055043755035536,3.6142053277942177,0.9516356402901938,2.3686181904322368
337,2023-04-25,SYN002,5929.033206468252,BULLISH,0.8424020569927132,above_upper,1.017445355389957,RIDING_UPPER,SQUEEZE,13.0,True,-12.816539934364995,True,falling,LATE,24,True,15170.69,51.54,NEUTRAL,False,False,True,True,1.3555026910371026,0.4209233718802663,0.9812202968895178,1.9964730662866748,2.737602837094677,0.4209233718802663,1.3555026910371026
338,2023-05-02,SYN002,5987.210083699437,BULLISH,1.131262361318015,above_upper,1.1649983789995786,RIDING_UPPER,SQUEEZE,15.0,True,-10.940224864201753,True,falling,LATE,29,True,15040.15,54.92,NEUTRAL,False,False,True,True,0.8169758311195263,1.6357749811652944,1.0053877012104584,0.7866319582819248,0.4468692726697032,0.8169758311195263,1.6357749811652944
339,2023-05-09,SYN002,6047.404757526583,BULLISH,1.4484312284704557,above_upper,1.0523611812167815,RIDING_UPPER,NORMAL,34.0,False,-16.417681274881403,True,falling,LATE,34,True,13358.96,65.34,RISING,False,False,True,True,-0.37517712048884544,-1.0078212960287547,-0.21657829142306406,0.7266229395268775,-1.7610796733801393,-1.0078212960287547,-0.21657829142306406
340,2023-05-16,SYN002,6034.307391627295,BULLISH,0.635182979191493,riding,0.8352634428236404,RIDING_UPPER,NORMAL,21.0,False,-21.805783549994093,False,rising,NONE,39,False,12630.6,48.13,NEUTRAL,False,False,False,False,0.4106035774719352,0.7532903759113196,0.9452484338577039,-0.33711086382256505,-4.860822257558373,-0.055352602957536856,0.9963877005038757
341,2023-05-23,SYN002,6091.346587740812,BULLISH,0.9651736897994837,above_upper,1.1787440465978225,RIDING_UPPER,SQUEEZE,6.0,True,-12.117267828589782,True,flat,LATE,44,True,12948.61,58.38,RISING,False,False,True,True,-1.043372378291807,-1.4124129792386309,-1.2703513217073303,-2.4697567934949705,-7.154617776472961,-1.8007247065163212,-1.043372378291807
342,2023-05-30,SYN002,6013.965085853672,BEARISH,-0.4006031002524622,below_mid,0.1699022563141083,MID_BAND_BROKEN,SQUEEZE,1.0,True,-31.1997193632063,False,rising,NONE,99,False,13137.02,54.31,NEUTRAL,False,False,False,False,0.03153975313126001,-0.17865006762111113,-1.2148381847238765,-4.539012899329753,-9.125385941069364,-1.2148381847238765,0.7713852313069092
343,2023-06-06,SYN002,5940.905141574759,BEARISH,-1.3367072636710375,near_lower,-0.49183001710376467,MID_BAND_BROKEN,SQUEEZE,9.0,True,-49.21646512057737,False,falling,NONE,99,False,12854.86,53.18,NEUTRAL,False,False,False,False,-2.5383741271342797,-2.1567819928676624,-3.365054683842028,-4.8034956429448545,-6.672715864149548,-3.4392987386385743,-2.1567819928676624
344,2023-06-13,SYN002,5740.990434845586,BEARISH,-3.710802036583443,near_lower,-0.43661941257728926,MID_BAND_BROKEN,EXPANDED,80.0,False,-93.76360047044878,False,rising,NONE,99,False,11554.76,50.94,NEUTRAL,False,False,False,False,3.4832028465428877,0.908260789531945,-1.4885308357103333,-4.804447535099299,-4.590168761035695,-1.4885308357103333,3.4832028465428877
345,2023-06-20,SYN002,5655.534021947728,BEARISH,-4.067653039856873,near_lower,-0.457976941192481,MID_BAND_BROKEN,EXPANDED,85.0,False,-90.76191460447963,False,rising,NONE,4,False,10013.86,37.17,FALLING,False,False,False,False,-1.089301814369581,-2.261043628777226,-3.366020959304683,-1.9635387179699038,-0.19779644951870567,-3.6786302479176802,-1.089301814369581
346,2023-06-27,SYN002,5465.167561408361,BEARISH,-5.335616293430259,near_lower,-0.31821151671173026,MID_BAND_BROKEN,EXPANDED,92.0,False,-92.56481128775474,False,rising,NONE,9,False,8460.19,36.86,FALLING,False,False,False,False,-0.21456835759504633,-2.4698755892365143,1.451334463568088,0.22509326172839295,-2.960990425175869,-2.4698755892365143,1.451334463568088
347,2023-07-04,SYN002,5544.485421718824,BEARISH,-1.5862441119931907,below_mid,0.24955466668862925,MID_BAND_BROKEN,EXPANDED,92.0,False,-69.10722707289617,False,rising,NONE,14,False,7345.12,31.87,FALLING,False,False,False,False,0.011394810900178243,-0.563136020696875,-1.2086989375975743,1.8011077158033295,-9.101664328761993,-1.2086989375975743,1.2694328862989712
348,2023-07-11,SYN002,5477.469285331256,BEARISH,-1.7280744402772255,below_mid,0.19855867837431077,MID_BAND_BROKEN,EXPANDED,88.0,False,-76.87788887808664,False,falling,NONE,19,False,7151.49,40.94,FALLING,False,False,False,False,1.7416229648975046,2.3673044585906133,3.0466312529882966,-3.1789281338797104,-10.845890264379332,0.2281419386256367,3.0466312529882966
349,2023-07-18,SYN002,5644.347576450993,BULLISH,2.238915524981914,above_upper,1.2636636081076664,RIDING_UPPER,NORMAL,59.0,False,-57.52800043599259,False,flat,NONE,24,False,6853.16,53.44,NEUTRAL,False,False,False,False,-1.3663059146496348,-6.555827885091969,-6.041497243693216,-10.709875647917745,-14.68183762758345,-7.409379811285389,-1.3663059146496348
350,2023-07-25,SYN002,5303.344473195241,BEARISH,-3.238877859366208,near_lower,-0.2217635054598593,MID_BAND_BROKEN,EXPANDED,83.0,False,-86.68824526411989,False,rising,NONE,29,False,6628.6,34.57,FALLING,False,False,False,False,-0.9836312450710705,-4.027288857808919,-4.968553422283195,-7.918691647104625,-10.533127420712473,-4.968553422283195,-0.9836312450710705
351,2023-08-01,SYN002,5039.844969876833,BEARISH,-6.627345886661325,near_lower,-0.34822496231433914,MID_BAND_BROKEN,EXPANDED,99.0,False,-96.65226538843932,False,flat,NONE,34,False,6527.78,29.27,WEAK,False,False,False,False,-1.076089329203167,-3.5801021083506135,-3.104381056021077,-4.4483776996476765,-3.2173229546577864,-4.624736612145519,-1.076089329203167
352,2023-08-08,SYN002,4883.388977379145,BEARISH,-6.724294679413098,near_lower,-0.11988005333073506,MID_BAND_BROKEN,EXPANDED,99.0,False,-93.70636098488097,False,rising,NONE,39,False,6524.06,20.49,WEAK,False,False,False,False,0.2927346937653619,0.22276255229767283,-1.387056152047128,-2.839268707595033,-2.904711196479337,-1.387056152047128,1.0976264456818763
353,2023-08-15,SYN002,4815.6536301400165,BEARISH,-4.8081944649627495,near_lower,-0.06501033897385623,MID_BAND_BROKEN,EXPANDED,91.0,False,-98.6264076774678,False,falling,NONE,44,False,6606.69,29.45,WEAK,False,False,False,False,0.5726080129991429,-0.8518771355609744,-1.472638883782862,1.2883661369141874,1.0439512443884302,-1.878747101518763,0.5726080129991429
354,2023-08-22,SYN002,4744.736442274274,BEARISH,-3.434822553253846,near_lower,-0.11862839416354366,MID_BAND_BROKEN,NORMAL,68.0,False,-95.2335562972407,False,rising,NONE,99,False,6398.12,38.88,FALLING,False,False,False,False,1.2607386857103275,1.8928801257503514,2.802272373295711,-0.06735487476658975,5.27497601466258,0.8453078395721958,2.802272373295711
355,2023-08-29,SYN002,4877.696880781819,BULLISH,0.6884838201626063,riding,0.755010221822125,CONSOLIDATING,NORMAL,42.0,False,-80.14833394773423,False,rising,NONE,99,False,6333.43,52.64,NEUTRAL,False,False,False,False,0.8767385769344216,0.6446006551034555,-2.7914044911790503,-0.24130598789141589,1.8440814178894094,-2.7914044911790503,0.8767385769344216
356,2023-09-05,SYN002,4741.540630985575,BEARISH,-1.9763256526565784,near_lower,-0.22779735438071144,MID_BAND_BROKEN,NORMAL,42.0,False,-94.07136543144163,False,falling,NONE,99,False,6319.44,42.01,FALLING,False,False,False,False,0.0011872794390299646,3.158881514339784,2.62332614717824,5.3459316349870445,6.0492667260353405,0.0011872794390299646,3.158881514339784
357,2023-09-12,SYN002,4865.9267061373,BULLISH,0.8277849657889207,riding,0.8204945465275183,RIDING_UPPER,NORMAL,33.0,False,-81.35192550074493,False,rising,NONE,99,False,5990.24,52.27,NEUTRAL,False,False,False,False,1.2446762338215178,1.1637322243595705,2.6530084241316976,2.090431742748855,5.3202235630045,1.1637322243595705,2.6530084241316976
358,2023-09-19,SYN002,4995.020151563197,BULLISH,2.5788938464930395,above_upper,1.3965677261169376,RIDING_UPPER,NORMAL,40.0,False,-68.1511204866911,False,rising,NONE,99,False,7409.42,60.42,RISING,False,False,False,False,0.08730773138041492,-0.09325908570718688,-0.5480372080849727,0.6676433348041355,4.1966593416948195,-0.5480372080849727,0.112429201999098
359,2023-09-26,SYN002,4967.645582581288,BULLISH,1.1984099590451878,riding,0.8704651428060081,RIDING_UPPER,NORMAL,47.0,False,-69.0369308769973,False,flat,NONE,99,False,8911.17,51.16,NEUTRAL,True,False,False,False,0.31698145570557834,1.0007008972835019,1.2223796381301222,3.163657715146284,3.1957735266008536,0.31698145570557834,1.856939853642614
360,2023-10-03,SYN002,5028.369070677232,BULLISH,1.6060839262740414,above_upper,1.0186296433866213,RIDING_UPPER,NORMAL,40.0,False,-39.330614076744254,False,flat,NONE,3,False,10303.39,56.25,RISING,False,False,False,False,0.5047332060305498,2.1654529086670538,1.9178348542646884,3.5056110285146325,0.48536804740038075,0.5047332060305498,2.4109588928050485
361,2023-10-10,SYN002,5124.804885315745,BULLISH,2.157415689856728,above_upper,1.3064234654729212,RIDING_UPPER,NORMAL,21.0,False,-9.062813280514883,True,falling,DEVELOPING,8,True,11729.29,58.92,RISING,False,False,True,True,-0.057379013162850434,0.8303798514392557,1.5578982584553147,0.03113093522066901,1.7714261141517973,-0.17775023482775598,1.5578982584553147
362,2023-10-17,SYN002,5204.644131373312,BULLISH,2.6758649379475825,above_upper,1.389477610750353,RIDING_UPPER,NORMAL,35.0,False,-2.4202374966827334,True,rising,LATE,13,True,11761.68,84.0,STRONG,False,False,True,True,0.434279164398621,-1.5038196163912998,-1.50334671100536,-2.9179509700997808,2.6128000240185356,-1.5038196163912998,0.434279164398621
363,2023-10-24,SYN002,5126.400285004778,BULLISH,0.26214356808184536,riding,0.5975691580407103,RIDING_UPPER,SQUEEZE,13.0,True,-18.673499499979176,True,falling,LATE,18,True,11690.88,67.76,RISING,True,False,True,True,0.4957351034814872,-0.48521690290803665,-1.4361952531969813,1.739753577371972,7.761743705314594,-1.4361952531969813,0.4957351034814872
364,2023-10-31,SYN002,5052.775167451663,BEARISH,-1.5641854480708433,near_lower,-0.34759964172076235,MID_BAND_BROKEN,SQUEEZE,0.0,True,-33.94575133535784,False,flat,NONE,23,False,11906.14,44.6,FALLING,False,False,False,False,0.6076906872367394,3.5352347428291298,3.2222262916164146,5.696986259957204,10.41568815650944,0.6076906872367394,3.7584116711939286
365,2023-11-07,SYN002,5215.587017353556,BULLISH,1.2579597926296673,above_upper,1.0818791404687502,RIDING_UPPER,SQUEEZE,7.000000000000001,True,-11.369393191172785,True,falling,LATE,28,True,11695.79,40.64,FALLING,False,False,True,True,0.6060700660464269,1.1228523483607367,2.3975068715813785,5.919013872353207,8.501782097660083,0.6060700660464269,2.3975068715813785
366,2023-11-14,SYN002,5340.631074487914,BULLISH,3.018951565805083,above_upper,1.427744898555347,RIDING_UPPER,NORMAL,56.99999999999999,False,-2.989746377042976,True,rising,LATE,33,True,12228.41,57.02,RISING,False,False,True,True,1.689195832608914,3.6883692570548687,3.4390554109761773,4.464367493834476,0.009660820564860728,1.689195832608914,4.491804357949003
367,2023-11-21,SYN002,5524.298336435366,BULLISH,4.847032660357393,above_upper,1.281817393281493,RIDING_UPPER,EXPANDED,81.0,False,-10.290646411070867,True,falling,LATE,38,True,12414.99,79.67,STRONG,False,False,True,True,0.7596719702271493,0.7461564973391122,0.9912233621861777,2.4384368121284306,0.3126777846347517,0.17587309553623864,0.9912233621861777
368,2023-11-28,SYN002,5579.0564721429755,BULLISH,3.6121553766993926,above_upper,1.0895916430504302,RIDING_UPPER,NORMAL,77.0,False,-5.611884710704258,True,flat,LATE,43,True,11907.16,75.37,STRONG,False,False,True,True,1.185625458948092,2.426825985351999,1.4330091286765434,-4.264331254896603,-0.7711150333505112,1.185625458948092,2.426825985351999
369,2023-12-05,SYN002,5659.004860682804,BULLISH,2.7678609511309107,above_upper,1.0209412568446299,RIDING_UPPER,NORMAL,69.0,False,-8.837033336423419,True,falling,LATE,48,True,11144.5,66.47,RISING,False,False,True,True,-0.5098656102644483,-3.776472241004547,-5.616850404532103,-2.0751576201736732,-1.9771700161193895,-5.616850404532103,-0.5098656102644483
370,2023-12-12,SYN002,5341.147023273051,BEARISH,-3.7929168883427273,near_lower,-0.5736270686882253,MID_BAND_BROKEN,NORMAL,56.99999999999999,False,-54.96423914309657,False,falling,NONE,99,False,9738.1,34.46,FALLING,False,False,False,False,1.1728543352672371,3.0478089012378584,3.752463018598484,3.648813725683353,4.258440690124554,1.1728543352672371,3.752463018598484
371,2023-12-19,SYN002,5541.571590090346,NEUTRAL,0.0026925054611395814,riding,0.5007151214550339,CONSOLIDATING,NORMAL,63.0,False,-26.56786966078367,False,rising,NONE,4,False,8065.39,36.63,FALLING,False,False,False,False,-2.111947993604979,-0.455337761082486,-0.0999005612970838,0.1000640916777984,-2.6834971197000845,-2.111947993604979,-0.0999005612970838
372,2023-12-26,SYN002,5536.035528967166,BULLISH,0.30209251723663383,riding,0.576300063498591,CONSOLIDATING,NORMAL,70.0,False,-27.359591104364622,False,rising,NONE,9,False,7261.54,45.24,NEUTRAL,False,False,False,False,-1.2466319595404562,-1.328934393577763,0.20016461855234535,0.5881658868326589,-0.4433931892038556,-1.328934393577763,0.870202364185646
373,2024-01-02,SYN002,5547.116713366645,BULLISH,1.2367226927090755,riding,0.9928844391154262,FIRST_DIP,SQUEEZE,14.000000000000002,True,-25.774852223392383,False,falling,NONE,14,False,9498.92,69.85,RISING,False,False,False,False,-0.4858444433783582,1.3725095423538836,0.38722617847724017,-2.7807786504797094,4.984072062212963,-0.4858444433783582,1.3725095423538836
374,2024-01-09,SYN002,5568.596601431487,BULLISH,1.2043799385923624,above_upper,1.0309298170898953,RIDING_UPPER,SQUEEZE,10.0,True,-23.921202162626138,False,rising,NONE,19,False,9413.31,69.41,RISING,False,False,False,False,0.5226855337223224,-0.46577977031230233,-3.155784804059225,-1.025527274448057,2.068026484437935,-3.155784804059225,0.5226855337223224
375,2024-01-16,SYN002,5392.863676084154,BEARISH,-2.2143598615682603,near_lower,-0.47473115337869165,MID_BAND_BROKEN,SQUEEZE,15.0,True,-65.76051082856601,False,falling,NONE,24,False,11325.15,50.65,NEUTRAL,False,False,False,False,0.1230962138102365,2.820717159987929,2.199674523977624,7.986950116352665,2.649761762115821,0.1230962138102365,2.820717159987929
376,2024-01-23,SYN002,5511.48912447982,NEUTRAL,-0.10745005806629615,below_mid,0.45286751093461103,MID_BAND_BROKEN,SQUEEZE,16.0,True,-53.792795865529264,False,falling,NONE,2,False,11402.74,41.43,FALLING,False,False,False,False,3.4139709500298876,6.2079074462869865,5.662714308368244,3.1256077185317865,-1.1872474609847528,3.4139709500298876,6.725229544204159
377,2024-01-30,SYN002,5823.589007735898,BULLISH,4.128247771514085,above_upper,1.2936040357179936,RIDING_UPPER,EXPANDED,87.0,False,-16.773939109213607,True,falling,DEVELOPING,4,True,10730.99,50.59,NEUTRAL,False,False,True,True,-0.7891973164234067,-2.2349278754943414,-2.401137058084757,-4.942438274704664,-6.992706207600685,-2.848745442715961,-0.7891973164234067
378,2024-02-06,SYN002,5683.756653960601,BULLISH,0.9695367995677538,riding,0.6788543703018892,RIDING_UPPER,EXPANDED,87.0,False,-40.16547260278417,False,falling,NONE,9,False,10197.77,74.36,STRONG,False,False,False,False,-0.5873223335427169,-2.308560332818188,-2.603822565158709,-4.182137952862231,-4.605215013117824,-2.6785217852738796,-0.5873223335427169
379,2024-02-13,SYN002,5535.7617156560655,BEARISH,-1.940269317539595,below_mid,0.10632041281102632,MID_BAND_BROKEN,NORMAL,76.0,False,-64.92246526409944,False,flat,NONE,14,False,13131.04,63.29,RISING,False,False,False,False,0.24040721849281077,-0.009214369059129535,-1.6205106086010668,-2.1568698961804245,-0.8505908260097672,-1.6205106086010668,0.24040721849281077
380,2024-02-20,SYN002,5446.054109786983,BEARISH,-3.5838422570120514,near_lower,-0.25510784228266914,MID_BAND_BROKEN,NORMAL,73.0,False,-85.7324766011489,False,falling,NONE,19,False,14366.63,51.16,NEUTRAL,False,False,False,False,-0.4118812851876097,0.9766526782140517,-0.5451942177149172,-0.44154299753365045,0.07997803544146365,-0.5451942177149172,1.1603701407597367
381,2024-02-27,SYN002,5416.3625376867985,BEARISH,-2.582561672373963,near_lower,-0.1632823300190027,MID_BAND_BROKEN,NORMAL,56.99999999999999,False,-91.05999836702443,False,falling,NONE,24,False,13829.23,52.15,NEUTRAL,False,False,False,False,0.9096011390843373,0.960908240153735,0.10421941842424509,1.33507489875333,0.5066359614676497,0.10421941842424509,0.960908240153735
382,2024-03-05,SYN002,5422.007439223325,BEARISH,-1.314448482746108,near_lower,-0.055708530506835316,MID_BAND_BROKEN,NORMAL,23.0,False,-90.04714072174399,False,falling,NONE,29,False,14924.64,37.04,FALLING,False,False,False,False,-1.4501948962008404,-0.7095002771953074,1.2295740254306908,0.5238339852557061,-1.1118677266455657,-1.4501948962008404,1.2295740254306908
383,2024-03-12,SYN002,5488.675034352934,BULLISH,0.6852638765381047,riding,0.86648112569701,CONSOLIDATING,SQUEEZE,3.0,True,-69.5275833587209,False,rising,NONE,34,False,11257.55,51.02,NEUTRAL,False,False,False,False,-0.21469542537746467,-0.262433229050818,-0.6971678454338548,-0.8175243745696004,-1.9114970764939954,-0.8921367487319753,-0.21469542537746467
384,2021-10-05,SYN003,5273.899033542356,BULLISH,1.90821513542512,riding,0.7479863552340056,RIDING_UPPER,NORMAL,77.77777777777779,False,-23.57973069472514,False,rising,NONE,12,False,1764.69,54.04,NEUTRAL,False,False,False,False,-0.009732353603830735,-0.08760203674493816,-4.611737912766611,0.3739413301640626,0.7546037800258532,-4.611737912766611,-0.009732353603830735
385,2021-10-12,SYN003,5030.680632331451,BEARISH,-3.8313419140967753,near_lower,-0.08898235396831185,MID_BAND_BROKEN,NORMAL,67.53246753246754,False,-51.161562133605706,False,falling,NONE,17,False,1748.47,49.17,NEUTRAL,False,False,False,False,0.60899696423522,-0.10357166573301546,5.226721961210723,6.663521673238493,1.7540981613311413,-0.10357166573301546,5.226721961210723
386,2021-10-19,SYN003,5293.620321739894,BULLISH,0.6558757212163213,riding,0.6355054278305869,CONSOLIDATING,NORMAL,50.0,False,-29.79881821468782,False,rising,NONE,1,False,1902.1,35.95,FALLING,True,False,False,False,0.15337179695520398,1.7255018028639046,1.3654323590517325,0.3792442986866984,-4.423390875507238,0.07909732804096681,1.7255018028639046
387,2021-10-26,SYN003,5365.901126578269,BULLISH,2.0520812878433223,riding,0.9365062603730527,RIDING_UPPER,NORMAL,47.12643678160919,False,-19.83880435196354,True,falling,DEVELOPING,6,True,2866.35,56.22,RISING,False,False,True,True,0.35355256986844275,0.683409630293208,-0.9729037181746558,-4.602720250459457,-3.9260265059403276,-0.9729037181746558,0.683409630293208
388,2021-11-02,SYN003,5313.6960750042135,BULLISH,0.934917415960012,riding,0.7012914447035042,RIDING_UPPER,NORMAL,46.73913043478261,False,-27.991206654055958,False,falling,NONE,11,False,3143.65,60.65,RISING,False,False,False,False,-0.3515127650232319,-4.171299005171392,-3.6654781050577956,-4.784490267632724,-3.232699936546568,-4.970262074120956,-0.3515127650232319
389,2021-11-09,SYN003,5118.923708805619,BEARISH,-2.4638791635167507,below_mid,0.00804443817479759,MID_BAND_BROKEN,NORMAL,59.79381443298969,False,-58.40708861768053,False,rising,NONE,16,False,3365.81,39.03,FALLING,False,False,False,False,-0.7726903641785965,-1.3016380215221224,-1.161589989303391,0.709342809664748,0.8669774690211574,-1.379075773729077,-0.7726903641785965
390,2021-11-16,SYN003,5059.462803444055,BEARISH,-3.2617665255851374,near_lower,-0.10102211554521451,MID_BAND_BROKEN,NORMAL,69.0,False,-67.6925735877791,False,falling,NONE,21,False,3209.07,40.4,FALLING,False,False,False,False,0.25082502042179655,0.13937923967886068,1.892920777221807,1.6297663431597886,-0.47966236086193215,-1.5806454577963147,1.892920777221807
391,2021-11-23,SYN003,5155.234426066256,NEUTRAL,-0.1608490779821296,below_mid,0.469491656257696,MID_BAND_BROKEN,NORMAL,60.0,False,-52.736764270498846,False,rising,NONE,26,False,2640.79,54.37,NEUTRAL,False,False,False,False,0.9184375458290983,-1.3398321932458712,-0.25826566954280095,0.1565243650277104,-3.710945765855378,-1.3398321932458712,0.9184375458290983
392,2021-11-30,SYN003,5141.920225359275,BULLISH,0.6856204879628024,riding,0.7528951679537924,CONSOLIDATING,SQUEEZE,1.0,True,-66.31675731975538,False,falling,NONE,4,False,2627.26,66.66,RISING,False,False,False,False,0.25806602417279834,-0.30151974318983754,0.41586406869191794,-2.0756012533760027,-4.435646766156931,-0.7998817939078084,0.41586406869191794
393,2021-12-07,SYN003,5163.303624017346,BULLISH,1.1510703478302262,above_upper,1.052040061015811,RIDING_UPPER,SQUEEZE,3.0,True,-62.27689710864371,False,rising,NONE,9,False,2623.23,71.5,STRONG,False,False,False,False,3.416516673453862,-1.0574933472190406,-2.48114712269325,-3.8614260582643722,-1.475757231158148,-2.48114712269325,3.416516673453862
394,2021-12-14,SYN003,5035.194464714124,BEARISH,-1.99930937796936,near_lower,-0.11568960987864436,MID_BAND_BROKEN,SQUEEZE,15.0,True,-84.98883298105652,False,falling,NONE,4,False,2303.28,59.63,RISING,False,False,False,False,-1.6046231760969754,-1.1036503380040474,-1.4153970179568542,-2.4100689337776426,-0.42581573914222126,-1.6046231760969754,-1.1036503380040474
395,2021-12-21,SYN003,4963.926472412231,BEARISH,-2.852978927326964,near_lower,-0.164455145519952,MID_BAND_BROKEN,NORMAL,26.0,False,-88.94142719230845,False,falling,NONE,9,False,1997.76,58.07,RISING,False,False,False,False,-0.8790364488705404,-2.809001998469096,-1.0089526008457583,2.481489717698593,0.5894177741898377,-2.809001998469096,-0.8790364488705404
396,2021-12-28,SYN003,4913.842807164757,BEARISH,-2.6193605242081475,below_mid,0.041418722189539715,MID_BAND_BROKEN,NORMAL,68.0,False,-82.24371798818751,False,rising,NONE,14,False,1749.05,40.0,FALLING,True,False,False,False,1.4994927471569497,3.2251798480964045,3.5260181705827343,2.033256067461453,1.1783760221937278,0.5471650028898489,3.5260181705827343
397,2022-01-04,SYN003,5087.105797419259,BULLISH,1.3948923974116105,riding,0.7574638548278071,CONSOLIDATING,NORMAL,60.0,False,-55.1796729293447,False,rising,NONE,19,False,1570.06,57.39,RISING,False,False,False,False,-0.6626858969857041,-1.952581081054272,-1.4419197507061554,-1.8462572594531546,-2.213514812730477,-2.065485455244853,-0.6626858969857041
398,2022-01-11,SYN003,5013.753814186953,BULLISH,0.8697172434860038,riding,0.8279702023572352,CONSOLIDATING,SQUEEZE,5.0,True,-62.858557394265915,False,flat,NONE,24,False,1557.49,56.88,RISING,False,False,False,False,-2.111265981356081,-2.4704212901225375,-0.4102530281883232,-0.8378445207144147,-1.8743357500222269,-2.4704212901225375,0.48987842112580005
399,2022-01-18,SYN003,4993.184737338343,BULLISH,0.4667460604375944,riding,0.6614698449733604,CONSOLIDATING,SQUEEZE,12.0,True,-66.43540701999167,False,flat,NONE,29,False,1475.96,48.26,NEUTRAL,True,False,False,False,-2.501346926497927,0.8083760285113817,-0.42935292590624563,-0.37416561307102025,1.0321492446579983,-2.501346926497927,0.8083760285113817
400,2022-01-25,SYN003,4971.746352572677,BEARISH,-0.3062051591047862,below_mid,0.3699470438900048,MID_BAND_BROKEN,SQUEEZE,5.0,True,-70.16342452362716,False,rising,NONE,34,False,1509.84,53.37,NEUTRAL,False,False,False,False,-0.970392476372961,1.8193435154071569,0.05542528290909399,-1.0452487890143969,-4.023889907875667,-0.970392476372961,1.960548180781685
401,2022-02-01,SYN003,4974.501957054113,NEUTRAL,-0.19985032265833186,below_mid,0.4135580887986605,MID_BAND_BROKEN,SQUEEZE,5.0,True,-69.68424002105492,False,falling,NONE,39,False,1509.72,57.8,RISING,False,False,False,False,-0.8755464817930547,-1.4143397334554275,-1.1000643581408065,1.4115965666767982,2.068700345673835,-2.4665991628632256,-0.8755464817930547
402,2022-02-08,SYN003,4919.779234029544,BEARISH,-0.7662095927637435,below_mid,0.20621939600400901,MID_BAND_BROKEN,SQUEEZE,16.0,True,-79.20022135603439,False,rising,NONE,44,False,1501.85,62.74,RISING,False,False,False,False,0.17478974198681385,1.434415587910376,2.5395981387823507,-3.0101041965235,1.5979200371251778,0.17478974198681385,2.901105002785731
403,2022-02-15,SYN003,5044.721855889159,BULLISH,1.5504340188843821,above_upper,1.081928932579424,RIDING_UPPER,NORMAL,23.0,False,-57.47338482734607,False,falling,NONE,99,False,1759.26,68.0,RISING,False,False,False,False,-1.240287938262974,-4.957285331059702,-5.412252862347488,0.6479572368875974,-0.13164990130800636,-5.748388243680191,-1.240287938262974
404,2022-02-22,SYN003,4771.6887528463285,BEARISH,-3.44503647818903,near_lower,-0.40319097102020496,MID_BAND_BROKEN,NORMAL,48.0,False,-86.87332892460316,False,rising,NONE,99,False,1738.2,54.52,NEUTRAL,False,False,False,False,2.0704500857063657,4.9435068550998995,6.406971603220146,4.7510353480382905,4.599748519841995,2.0704500857063657,7.297887033694872
405,2022-03-01,SYN003,5077.409496235243,BULLISH,2.812402137391415,above_upper,1.1963359099225477,RIDING_UPPER,NORMAL,54.0,False,-22.80174570731958,False,falling,NONE,2,False,1747.53,59.09,RISING,False,False,False,False,0.560971209690142,-0.3366378045937535,-1.5562290987442773,-0.7745881382974273,-4.912542663760766,-1.5562290987442773,0.7022275890173901
406,2022-03-08,SYN003,4998.393372192425,BULLISH,0.3814630219303629,riding,0.5852395090021464,RIDING_UPPER,NORMAL,60.0,False,-39.83758182505418,False,falling,NONE,7,False,2077.39,57.54,RISING,False,False,False,False,-0.603391664721542,0.287620155286783,0.7939973786974086,-0.14442513880043029,-5.727406389262047,-0.603391664721542,0.7939973786974086
407,2022-03-15,SYN003,5038.080484544617,BULLISH,1.1727036027834898,riding,0.7666073519320823,RIDING_UPPER,NORMAL,57.99999999999999,False,-31.281060606021754,False,rising,NONE,12,False,2101.65,70.24,STRONG,False,False,False,False,0.05972151519604285,0.3554325663713831,-0.9310301624133821,-4.170256840284714,-6.35714086477549,-0.9310301624133821,0.3554325663713831
